parcel_ID,year,month,bareground,scenario,bareground_envzone,bareground_reported,bareground_none
"Altos 4 / Mezcla Cebada, Veza, Avena",0,2,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,3,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,4,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,5,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,6,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,7,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,8,FALSE,baseline,TRUE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,9,TRUE,baseline,TRUE,TRUE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,10,FALSE,baseline,TRUE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,11,FALSE,baseline,TRUE,FALSE,FALSE
"Altos 4 / Mezcla Cebada, Veza, Avena",0,12,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,1,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,2,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,3,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,4,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,5,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,6,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,7,FALSE,baseline,FALSE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,8,FALSE,baseline,TRUE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,9,TRUE,baseline,TRUE,TRUE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,10,FALSE,baseline,TRUE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,11,FALSE,baseline,TRUE,FALSE,FALSE
"Altos 3 / Mezcla Cebada, Veza, Avena",0,12,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Altos 1 / Trigo Duro Recio de Ronda,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Altos 2 / Mezcla Forrajera,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Llanos 3 / Trigo Blando Candeal,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Llanos 3 / Trigo Blando Candeal,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 2 / Lavanda 2021,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Cantera 1 / Lavanda,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 1 / Lavanda,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 1 / Lavanda,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 1 / Lavanda,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Cantera 1 / Lavanda,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Linde Pajarete,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Linde Pajarete,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Linde Pajarete,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Linde Pajarete,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Linde Pajarete,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito 2,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito 2,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito 2,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito 2,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito 2,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Comedero Cortijo / Sacrificio,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Comedero Cortijo / Sacrificio,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Pasada,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Pasada,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Pasada,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Pasada,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Pasada,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Viuda,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Viuda,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Viuda,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Viuda,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Viuda,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada 2,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada 2,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada 2,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada 2,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada 2,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Comedero Dorada / Sacrificio,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Comedero Dorada / Sacrificio,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Dorada,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Dorada,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Dorada,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Dorada,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Dorada,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Tornos,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Tornos,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Tornos,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Tornos,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Tornos,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Lenon,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Lenon,0,9,TRUE,baseline,TRUE,TRUE,FALSE
Lenon,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Lenon,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Lenon,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Monte Dorada,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Monte Dorada,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Monte Chorrito,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Monte Chorrito,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Monte Las Rosas,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Monte Las Rosas,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Monte Las Rosas,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Monte Las Rosas,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Monte Las Rosas,0,12,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,1,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,2,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,3,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,4,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,5,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,6,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,7,FALSE,baseline,FALSE,FALSE,FALSE
Monte Alberizas,0,8,FALSE,baseline,TRUE,FALSE,FALSE
Monte Alberizas,0,9,FALSE,baseline,TRUE,FALSE,FALSE
Monte Alberizas,0,10,FALSE,baseline,TRUE,FALSE,FALSE
Monte Alberizas,0,11,FALSE,baseline,TRUE,FALSE,FALSE
Monte Alberizas,0,12,FALSE,baseline,FALSE,FALSE,FALSE
